game_count,p1,p1_score,p2,p2_score
1143,greedy,22,random,38
1144,greedy,17,random,36
1145,greedy,18,random,22
1146,greedy,19,random,58
1147,greedy,29,random,53
1148,greedy,20,random,24
1149,greedy,11,random,55
1150,greedy,21,random,35
1151,greedy,22,random,46
1152,greedy,17,random,29
1153,greedy,24,random,32
1154,greedy,21,random,23
1155,greedy,25,random,33
1156,greedy,13,random,54
1157,greedy,18,random,28
1158,greedy,35,random,33
1159,greedy,29,random,37
1160,greedy,28,random,29
1161,greedy,27,random,38
1162,greedy,19,random,57
1163,greedy,9,random,39
1164,greedy,27,random,39
1165,greedy,12,random,63
1166,greedy,33,random,28
1167,greedy,23,random,36
1168,greedy,21,random,31
1169,greedy,24,random,28
1170,greedy,15,random,40
1171,greedy,24,random,53
1172,greedy,19,random,25
1173,greedy,25,random,39
1174,greedy,19,random,37
1175,greedy,22,random,34
1176,greedy,21,random,35
1177,greedy,14,random,31
1178,greedy,24,random,56
1179,greedy,20,random,19
1180,greedy,27,random,47
1181,greedy,19,random,34
1182,greedy,20,random,33
1183,greedy,19,random,43
1184,greedy,18,random,20
1185,greedy,23,random,45
1186,greedy,9,random,20
1187,greedy,17,random,44
1188,greedy,17,random,27
1189,greedy,24,random,28
1190,greedy,23,random,28
1191,greedy,23,random,24
1192,greedy,31,random,35
1193,greedy,21,random,37
1194,greedy,26,random,39
1195,greedy,14,random,52
1196,greedy,18,random,36
1197,greedy,18,random,59
1198,greedy,13,random,48
1199,greedy,25,random,29
1200,greedy,20,random,52
1201,greedy,13,random,41
1202,greedy,15,random,42
1203,greedy,18,random,38
1204,greedy,25,random,49
1205,greedy,26,random,38
1206,greedy,18,random,60
1207,greedy,9,random,42
1208,greedy,17,random,57
1209,greedy,25,random,39
1210,greedy,20,random,29
1211,greedy,24,random,55
1212,greedy,15,random,34
1213,greedy,18,random,49
1214,greedy,19,random,48
1215,greedy,31,random,45
1216,greedy,11,random,55
1217,greedy,26,random,38
1218,greedy,25,random,34
1219,greedy,26,random,33
1220,greedy,19,random,48
1221,greedy,34,random,26
1222,greedy,20,random,28
1223,greedy,17,random,55
1224,greedy,16,random,43
1225,greedy,28,random,28
1226,greedy,20,random,30
1227,greedy,23,random,37
1228,greedy,23,random,29
1229,greedy,18,random,29
1230,greedy,12,random,46
1231,greedy,22,random,28
1232,greedy,13,random,55
1233,greedy,17,random,25
1234,greedy,31,random,28
1235,greedy,13,random,52
1236,greedy,11,random,63
1237,greedy,20,random,60
1238,greedy,13,random,42
1239,greedy,19,random,28
1240,greedy,22,random,29
1241,greedy,20,random,24
1242,greedy,18,random,22
1243,greedy,20,random,33
1244,greedy,24,random,19
1245,greedy,28,random,40
1246,greedy,26,random,29
1247,greedy,17,random,41
1248,greedy,24,random,32
1249,greedy,21,random,28
1250,greedy,21,random,38
1251,greedy,23,random,41
1252,greedy,22,random,31
1253,greedy,21,random,46
1254,greedy,18,random,34
1255,greedy,22,random,55
1256,greedy,21,random,41
1257,greedy,20,random,50
1258,greedy,23,random,18
1259,greedy,12,random,58
1260,greedy,22,random,28
1261,greedy,24,random,45
1262,greedy,27,random,52
1263,greedy,30,random,45
1264,greedy,28,random,55
1265,greedy,26,random,28
1266,greedy,15,random,27
1267,greedy,23,random,23
1268,greedy,13,random,38
1269,greedy,24,random,24
1270,greedy,21,random,33
1271,greedy,13,random,61
1272,greedy,23,random,33
1273,greedy,21,random,43
1274,greedy,24,random,63
1275,greedy,14,random,52
1276,greedy,19,random,32
1277,greedy,15,random,62
1278,greedy,21,random,41
1279,greedy,21,random,46
1280,greedy,19,random,44
1281,greedy,25,random,28
1282,greedy,19,random,29
1283,greedy,20,random,19
1284,greedy,26,random,27
1285,greedy,11,random,51
1286,greedy,10,random,61
1287,greedy,22,random,51
1288,greedy,10,random,60
1289,greedy,17,random,46
1290,greedy,19,random,39
1291,greedy,30,random,19
1292,greedy,20,random,24
1293,greedy,22,random,39
1294,greedy,20,random,50
1295,greedy,26,random,32
1296,greedy,17,random,28
1297,greedy,34,random,41
1298,greedy,22,random,41
1299,greedy,35,random,37
1300,greedy,21,random,20
1301,greedy,21,random,29
1302,greedy,22,random,55
1303,greedy,13,random,39
1304,greedy,18,random,27
1305,greedy,17,random,56
1306,greedy,22,random,28
1307,greedy,18,random,45
1308,greedy,23,random,47
1309,greedy,22,random,56
1310,greedy,23,random,22
1311,greedy,20,random,40
1312,greedy,20,random,46
1313,greedy,17,random,31
1314,greedy,16,random,33
1315,greedy,20,random,33
1316,greedy,21,random,34
1317,greedy,16,random,37
1318,greedy,22,random,28
1319,greedy,16,random,56
1320,greedy,19,random,59
1321,greedy,24,random,38
1322,greedy,18,random,41
1323,greedy,32,random,23
1324,greedy,23,random,33
1325,greedy,26,random,28
1326,greedy,20,random,44
1327,greedy,22,random,24
1328,greedy,16,random,28
1329,greedy,18,random,28
1330,greedy,23,random,42
1331,greedy,21,random,34
1332,greedy,14,random,44
1333,greedy,17,random,38
1334,greedy,24,random,48
1335,greedy,32,random,41
1336,greedy,23,random,33
1337,greedy,25,random,37
1338,greedy,13,random,55
1339,greedy,18,random,39
1340,greedy,8,random,53
1341,greedy,15,random,57
1342,greedy,21,random,49
1343,greedy,22,random,36
1344,greedy,17,random,57
1345,greedy,27,random,37
1346,greedy,28,random,28
1347,greedy,11,random,50
1348,greedy,11,random,53
1349,greedy,20,random,50
1350,greedy,26,random,29
1351,greedy,29,random,37
1352,greedy,28,random,30
1353,greedy,20,random,48
1354,greedy,18,random,61
1355,greedy,20,random,39
1356,greedy,26,random,28
1357,greedy,22,random,29
1358,greedy,19,random,37
1359,greedy,25,random,28
1360,greedy,24,random,52
1361,greedy,17,random,31
1362,greedy,14,random,24
1363,greedy,27,random,28
1364,greedy,37,random,46
1365,greedy,18,random,18
1366,greedy,18,random,42
1367,greedy,22,random,44
1368,greedy,11,random,49
1369,greedy,12,random,46
1370,greedy,8,random,61
1371,greedy,11,random,32
1372,greedy,23,random,35
1373,greedy,18,random,42
1374,greedy,21,random,58
1375,greedy,8,random,53
1376,greedy,12,random,50
1377,greedy,23,random,52
1378,greedy,27,random,26
1379,greedy,16,random,37
1380,greedy,13,random,32
1381,greedy,16,random,47
1382,greedy,18,random,41
1383,greedy,21,random,29
1384,greedy,14,random,44
1385,greedy,12,random,60
1386,greedy,14,random,61
1387,greedy,18,random,36
1388,greedy,11,random,43
1389,greedy,26,random,32
1390,greedy,21,random,52
1391,greedy,16,random,36
1392,greedy,22,random,29
1393,greedy,20,random,50
1394,greedy,19,random,27
1395,greedy,30,random,35
1396,greedy,35,random,46
1397,greedy,12,random,66
1398,greedy,14,random,58
1399,greedy,22,random,41
1400,greedy,18,random,42
1401,greedy,21,random,34
1402,greedy,17,random,46
1403,greedy,25,random,54
1404,greedy,22,random,24
1405,greedy,27,random,27
1406,greedy,9,random,56
1407,greedy,23,random,54
1408,greedy,14,random,67
1409,greedy,18,random,36
1410,greedy,21,random,28
1411,greedy,14,random,31
1412,greedy,15,random,67
1413,greedy,25,random,18
1414,greedy,18,random,53
1415,greedy,22,random,24
1416,greedy,21,random,49
1417,greedy,25,random,40
1418,greedy,14,random,43
1419,greedy,12,random,27
1420,greedy,25,random,21
1421,greedy,15,random,51
1422,greedy,16,random,28
1423,greedy,17,random,24
1424,greedy,22,random,35
1425,greedy,34,random,41
1426,greedy,16,random,42
1427,greedy,17,random,59
1428,greedy,17,random,51
1429,greedy,26,random,33
1430,greedy,18,random,29
1431,greedy,14,random,52
1432,greedy,14,random,46
1433,greedy,4,random,57
1434,greedy,13,random,28
1435,greedy,14,random,41
1436,greedy,17,random,52
1437,greedy,18,random,23
1438,greedy,8,random,54
1439,greedy,22,random,39
1440,greedy,23,random,28
1441,greedy,24,random,33
1442,greedy,18,random,44
1443,greedy,23,random,60
1444,greedy,20,random,40
1445,greedy,22,random,57
1446,greedy,16,random,37
1447,greedy,19,random,37
1448,greedy,26,random,34
1449,greedy,19,random,22
1450,greedy,30,random,48
1451,greedy,20,random,38
1452,greedy,17,random,41
1453,greedy,16,random,40
1454,greedy,19,random,39
1455,greedy,17,random,42
1456,greedy,28,random,38
1457,greedy,31,random,42
1458,greedy,9,random,40
1459,greedy,16,random,50
1460,greedy,17,random,34
1461,greedy,21,random,43
1462,greedy,19,random,53
1463,greedy,16,random,46
1464,greedy,19,random,31
1465,greedy,26,random,49
1466,greedy,27,random,38
1467,greedy,19,random,23
1468,greedy,22,random,38
1469,greedy,18,random,55
1470,greedy,18,random,48
1471,greedy,25,random,19
1472,greedy,18,random,28
1473,greedy,13,random,28
1474,greedy,26,random,33
1475,greedy,13,random,53
1476,greedy,13,random,46
1477,greedy,25,random,33
1478,greedy,29,random,51
1479,greedy,14,random,51
1480,greedy,25,random,23
1481,greedy,11,random,55
1482,greedy,22,random,52
1483,greedy,32,random,36
1484,greedy,18,random,49
1485,greedy,19,random,24
1486,greedy,23,random,29
1487,greedy,20,random,53
1488,greedy,24,random,39
1489,greedy,17,random,40
1490,greedy,21,random,38
1491,greedy,17,random,47
1492,greedy,14,random,56
1493,greedy,23,random,24
1494,greedy,19,random,24
1495,greedy,23,random,33
1496,greedy,17,random,49
1497,greedy,18,random,44
1498,greedy,17,random,52
1499,greedy,25,random,36
1500,greedy,4,random,54
1501,greedy,20,random,46
1502,greedy,21,random,33
1503,greedy,30,random,48
1504,greedy,12,random,61
1505,greedy,20,random,33
1506,greedy,22,random,46
1507,greedy,12,random,45
1508,greedy,29,random,29
1509,greedy,24,random,33
1510,greedy,25,random,52
1511,greedy,18,random,54
1512,greedy,12,random,38
1513,greedy,13,random,46
1514,greedy,16,random,53
1515,greedy,17,random,27
1516,greedy,14,random,64
1517,greedy,23,random,39
1518,greedy,18,random,36
1519,greedy,21,random,29
1520,greedy,17,random,45
1521,greedy,21,random,29
1522,greedy,17,random,29
1523,greedy,19,random,56
1524,greedy,14,random,24
1525,greedy,20,random,43
1526,greedy,17,random,41
1527,greedy,20,random,33
1528,greedy,29,random,32
1529,greedy,13,random,52
1530,greedy,30,random,38
1531,greedy,32,random,34
1532,greedy,23,random,33
1533,greedy,17,random,45
1534,greedy,23,random,48
1535,greedy,12,random,44
1536,greedy,13,random,46
1537,greedy,21,random,45
1538,greedy,21,random,38
1539,greedy,24,random,15
1540,greedy,11,random,59
1541,greedy,22,random,39
1542,greedy,4,random,39
1543,greedy,20,random,53
1544,greedy,24,random,28
1545,greedy,17,random,61
1546,greedy,21,random,23
1547,greedy,12,random,59
1548,greedy,18,random,58
1549,greedy,14,random,59
1550,greedy,21,random,23
1551,greedy,18,random,44
1552,greedy,16,random,45
1553,greedy,21,random,37
1554,greedy,19,random,24
1555,greedy,24,random,25
1556,greedy,25,random,23
1557,greedy,23,random,37
1558,greedy,29,random,33
1559,greedy,23,random,30
1560,greedy,23,random,24
1561,greedy,22,random,60
1562,greedy,17,random,56
1563,greedy,20,random,25
1564,greedy,20,random,43
1565,greedy,23,random,28
1566,greedy,27,random,29
1567,greedy,9,random,49
1568,greedy,21,random,41
1569,greedy,28,random,33
1570,greedy,23,random,41
1571,greedy,18,random,23
1572,greedy,11,random,52
1573,greedy,14,random,38
1574,greedy,22,random,47
1575,greedy,24,random,37
1576,greedy,31,random,29
1577,greedy,27,random,42
1578,greedy,23,random,38
1579,greedy,22,random,27
1580,greedy,14,random,47
1581,greedy,21,random,33
1582,greedy,18,random,53
1583,greedy,18,random,41
1584,greedy,23,random,20
1585,greedy,18,random,28
1586,greedy,19,random,52
1587,greedy,20,random,37
1588,greedy,17,random,25
1589,greedy,26,random,32
1590,greedy,14,random,33
1591,greedy,17,random,27
1592,greedy,23,random,33
1593,greedy,25,random,32
1594,greedy,21,random,37
1595,greedy,22,random,24
1596,greedy,16,random,45
1597,greedy,18,random,52
1598,greedy,21,random,46
1599,greedy,17,random,51
1600,greedy,21,random,24
1601,greedy,23,random,24
1602,greedy,21,random,22
1603,greedy,12,random,44
1604,greedy,16,random,47
1605,greedy,28,random,28
1606,greedy,22,random,30
1607,greedy,18,random,29
1608,greedy,16,random,19
1609,greedy,22,random,28
1610,greedy,18,random,47
1611,greedy,14,random,28
1612,greedy,22,random,38
1613,greedy,25,random,43
1614,greedy,23,random,32
1615,greedy,14,random,41
1616,greedy,22,random,60
1617,greedy,21,random,54
1618,greedy,18,random,50
1619,greedy,18,random,32
1620,greedy,22,random,28
1621,greedy,21,random,25
1622,greedy,9,random,65
1623,greedy,12,random,60
1624,greedy,9,random,52
1625,greedy,18,random,52
1626,greedy,23,random,23
1627,greedy,13,random,39
1628,greedy,20,random,42
1629,greedy,16,random,24
1630,greedy,24,random,49
1631,greedy,10,random,39
1632,greedy,22,random,29
1633,greedy,13,random,54
1634,greedy,14,random,35
1635,greedy,13,random,30
1636,greedy,23,random,32
1637,greedy,22,random,23
1638,greedy,32,random,46
1639,greedy,20,random,38
1640,greedy,19,random,52
1641,greedy,20,random,33
1642,greedy,15,random,55
1643,greedy,31,random,32
1644,greedy,8,random,52
1645,greedy,16,random,34
1646,greedy,8,random,39
1647,greedy,14,random,59
1648,greedy,18,random,45
1649,greedy,23,random,28
1650,greedy,25,random,47
1651,greedy,25,random,23
1652,greedy,21,random,40
1653,greedy,21,random,32
1654,greedy,17,random,42
1655,greedy,22,random,31
1656,greedy,22,random,32
1657,greedy,13,random,47
1658,greedy,26,random,26
1659,greedy,16,random,32
1660,greedy,13,random,50
1661,greedy,22,random,28
1662,greedy,23,random,52
1663,greedy,18,random,49
1664,greedy,26,random,34
1665,greedy,32,random,30
1666,greedy,21,random,38
1667,greedy,21,random,47
1668,greedy,23,random,22
1669,greedy,24,random,46
1670,greedy,24,random,27
1671,greedy,19,random,24
1672,greedy,34,random,44
1673,greedy,17,random,44
1674,greedy,21,random,41
1675,greedy,15,random,54
1676,greedy,23,random,37
1677,greedy,17,random,27
1678,greedy,27,random,29
1679,greedy,12,random,50
1680,greedy,25,random,43
1681,greedy,21,random,33
1682,greedy,27,random,28
1683,greedy,16,random,27
1684,greedy,14,random,33
1685,greedy,18,random,24
1686,greedy,17,random,27
1687,greedy,5,random,56
1688,greedy,22,random,28
1689,greedy,18,random,42
1690,greedy,23,random,51
1691,greedy,21,random,54
1692,greedy,17,random,25
1693,greedy,19,random,28
1694,greedy,21,random,24
1695,greedy,28,random,50
1696,greedy,23,random,33
1697,greedy,18,random,33
1698,greedy,18,random,22
1699,greedy,27,random,34
1700,greedy,18,random,30
1701,greedy,23,random,23
1702,greedy,20,random,28
1703,greedy,24,random,31
1704,greedy,24,random,52
1705,greedy,24,random,35
1706,greedy,29,random,43
1707,greedy,18,random,47
1708,greedy,10,random,46
1709,greedy,20,random,52
1710,greedy,23,random,42
1711,greedy,25,random,34
1712,greedy,24,random,23
1713,greedy,22,random,28
1714,greedy,23,random,34
1715,greedy,18,random,41
1716,greedy,18,random,48
1717,greedy,21,random,19
1718,greedy,14,random,41
1719,greedy,9,random,61
1720,greedy,22,random,33
1721,greedy,23,random,28
1722,greedy,10,random,27
1723,greedy,19,random,52
1724,greedy,9,random,52
1725,greedy,24,random,52
1726,greedy,29,random,32
1727,greedy,13,random,55
1728,greedy,27,random,29
1729,greedy,20,random,19
1730,greedy,19,random,24
1731,greedy,26,random,23
1732,greedy,22,random,42
1733,greedy,23,random,58
1734,greedy,25,random,38
1735,greedy,23,random,15
1736,greedy,13,random,47
1737,greedy,22,random,38
1738,greedy,21,random,55
1739,greedy,21,random,47
1740,greedy,15,random,50
1741,greedy,17,random,47
1742,greedy,11,random,50
1743,greedy,21,random,31
1744,greedy,22,random,48
1745,greedy,24,random,46
1746,greedy,31,random,40
1747,greedy,19,random,36
1748,greedy,14,random,56
1749,greedy,30,random,33
1750,greedy,18,random,37
1751,greedy,21,random,54
1752,greedy,21,random,36
1753,greedy,23,random,36
1754,greedy,16,random,59
1755,greedy,21,random,67
1756,greedy,18,random,27
1757,greedy,19,random,28
1758,greedy,18,random,58
1759,greedy,13,random,35
1760,greedy,19,random,23
1761,greedy,27,random,28
1762,greedy,12,random,50
1763,greedy,21,random,35
1764,greedy,18,random,28
1765,greedy,24,random,32
1766,greedy,12,random,41
1767,greedy,26,random,39
1768,greedy,14,random,60
1769,greedy,22,random,38
1770,greedy,12,random,35
1771,greedy,17,random,33
1772,greedy,17,random,52
1773,greedy,26,random,36
1774,greedy,17,random,58
1775,greedy,16,random,27
1776,greedy,21,random,29
1777,greedy,21,random,36
1778,greedy,27,random,29
1779,greedy,16,random,48
1780,greedy,9,random,22
1781,greedy,19,random,34
1782,greedy,8,random,42
1783,greedy,16,random,56
1784,greedy,18,random,37
1785,greedy,28,random,27
1786,greedy,22,random,58
1787,greedy,13,random,60
1788,greedy,21,random,33
1789,greedy,23,random,34
1790,greedy,21,random,39
1791,greedy,20,random,54
1792,greedy,23,random,33
1793,greedy,21,random,26
1794,greedy,21,random,65
1795,greedy,9,random,57
1796,greedy,19,random,38
1797,greedy,26,random,24
1798,greedy,23,random,42
1799,greedy,25,random,36
1800,greedy,17,random,31
1801,greedy,17,random,24
1802,greedy,9,random,57
1803,greedy,25,random,34
1804,greedy,25,random,32
1805,greedy,25,random,33
1806,greedy,20,random,33
1807,greedy,21,random,46
1808,greedy,27,random,31
1809,greedy,23,random,29
1810,greedy,21,random,38
1811,greedy,21,random,27
1812,greedy,18,random,34
1813,greedy,22,random,40
1814,greedy,12,random,56
1815,greedy,56,random,27
1816,greedy,16,random,45
1817,greedy,13,random,33
1818,greedy,18,random,23
1819,greedy,20,random,27
1820,greedy,31,random,15
1821,greedy,28,random,50
1822,greedy,14,random,53
1823,greedy,17,random,33
1824,greedy,8,random,57
1825,greedy,27,random,42
1826,greedy,17,random,23
1827,greedy,19,random,54
1828,greedy,23,random,23
1829,greedy,19,random,20
1830,greedy,18,random,54
1831,greedy,26,random,53
1832,greedy,28,random,33
1833,greedy,21,random,51
1834,greedy,16,random,46
1835,greedy,20,random,41
1836,greedy,20,random,33
1837,greedy,26,random,34
1838,greedy,27,random,46
1839,greedy,21,random,65
1840,greedy,22,random,44
1841,greedy,22,random,29
1842,greedy,17,random,46
1843,greedy,13,random,23
1844,greedy,23,random,28
1845,greedy,18,random,50
1846,greedy,27,random,24
